통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202112,경기도,수원시,뇌전증,심하지 않은 장애,81
202112,경기도,성남시,지체,심한 장애,2896
202112,경기도,성남시,시각,심한 장애,680
202112,경기도,성남시,청각,심한 장애,1190
202112,경기도,성남시,언어,심한 장애,165
202112,경기도,성남시,지적,심한 장애,2881
202112,경기도,성남시,뇌병변,심한 장애,2160
202112,경기도,성남시,자폐성,심한 장애,735
202112,경기도,성남시,정신,심한 장애,1406
202112,경기도,성남시,신장,심한 장애,1194
202112,경기도,성남시,심장,심한 장애,97
202112,경기도,성남시,호흡기,심한 장애,194
202112,경기도,성남시,간,심한 장애,20
202112,경기도,성남시,안면,심한 장애,25
202112,경기도,성남시,장루.요루,심한 장애,30
202112,경기도,성남시,뇌전증,심한 장애,21
202112,경기도,성남시,지체,심하지 않은 장애,12223
202112,경기도,성남시,시각,심하지 않은 장애,2873
202112,경기도,성남시,청각,심하지 않은 장애,4612
202112,경기도,성남시,언어,심하지 않은 장애,166
202112,경기도,성남시,뇌병변,심하지 않은 장애,1506
202112,경기도,성남시,정신,심하지 않은 장애,4
202112,경기도,성남시,신장,심하지 않은 장애,472
202112,경기도,성남시,심장,심하지 않은 장애,25
202112,경기도,성남시,호흡기,심하지 않은 장애,8
202112,경기도,성남시,간,심하지 않은 장애,222
202112,경기도,성남시,안면,심하지 않은 장애,14
202112,경기도,성남시,장루.요루,심하지 않은 장애,217
202112,경기도,성남시,뇌전증,심하지 않은 장애,61
202112,경기도,의정부시,지체,심한 장애,1952
202112,경기도,의정부시,시각,심한 장애,424
202112,경기도,의정부시,청각,심한 장애,673
202112,경기도,의정부시,언어,심한 장애,88
202112,경기도,의정부시,지적,심한 장애,1611
202112,경기도,의정부시,뇌병변,심한 장애,1464
202112,경기도,의정부시,자폐성,심한 장애,305
202112,경기도,의정부시,정신,심한 장애,809
202112,경기도,의정부시,신장,심한 장애,790
202112,경기도,의정부시,심장,심한 장애,39
202112,경기도,의정부시,호흡기,심한 장애,100
202112,경기도,의정부시,간,심한 장애,7
202112,경기도,의정부시,안면,심한 장애,11
202112,경기도,의정부시,장루.요루,심한 장애,11
202112,경기도,의정부시,뇌전증,심한 장애,13
202112,경기도,의정부시,지체,심하지 않은 장애,8178
202112,경기도,의정부시,시각,심하지 않은 장애,1779
202112,경기도,의정부시,청각,심하지 않은 장애,2456
202112,경기도,의정부시,언어,심하지 않은 장애,86
202112,경기도,의정부시,뇌병변,심하지 않은 장애,942
202112,경기도,의정부시,정신,심하지 않은 장애,2
202112,경기도,의정부시,신장,심하지 않은 장애,210
202112,경기도,의정부시,심장,심하지 않은 장애,7
202112,경기도,의정부시,호흡기,심하지 않은 장애,3
202112,경기도,의정부시,간,심하지 않은 장애,105
202112,경기도,의정부시,안면,심하지 않은 장애,14
202112,경기도,의정부시,장루.요루,심하지 않은 장애,113
202112,경기도,의정부시,뇌전증,심하지 않은 장애,42
202112,경기도,안양시,지체,심한 장애,1672
202112,경기도,안양시,시각,심한 장애,320
202112,경기도,안양시,청각,심한 장애,619
202112,경기도,안양시,언어,심한 장애,81
202112,경기도,안양시,지적,심한 장애,1478
202112,경기도,안양시,뇌병변,심한 장애,1247
202112,경기도,안양시,자폐성,심한 장애,358
202112,경기도,안양시,정신,심한 장애,706
202112,경기도,안양시,신장,심한 장애,773
202112,경기도,안양시,심장,심한 장애,35
202112,경기도,안양시,호흡기,심한 장애,83
202112,경기도,안양시,간,심한 장애,6
202112,경기도,안양시,안면,심한 장애,12
202112,경기도,안양시,장루.요루,심한 장애,8
202112,경기도,안양시,뇌전증,심한 장애,13
202112,경기도,안양시,지체,심하지 않은 장애,7904
202112,경기도,안양시,시각,심하지 않은 장애,1724
202112,경기도,안양시,청각,심하지 않은 장애,2440
202112,경기도,안양시,언어,심하지 않은 장애,98
202112,경기도,안양시,뇌병변,심하지 않은 장애,840
202112,경기도,안양시,정신,심하지 않은 장애,1
202112,경기도,안양시,신장,심하지 않은 장애,291
202112,경기도,안양시,심장,심하지 않은 장애,9
202112,경기도,안양시,호흡기,심하지 않은 장애,3
202112,경기도,안양시,간,심하지 않은 장애,125
202112,경기도,안양시,안면,심하지 않은 장애,9
202112,경기도,안양시,장루.요루,심하지 않은 장애,129
202112,경기도,안양시,뇌전증,심하지 않은 장애,44
202112,경기도,부천시,지체,심한 장애,3453
202112,경기도,부천시,시각,심한 장애,663
202112,경기도,부천시,청각,심한 장애,1320
202112,경기도,부천시,언어,심한 장애,160
202112,경기도,부천시,지적,심한 장애,2889
202112,경기도,부천시,뇌병변,심한 장애,2089
202112,경기도,부천시,자폐성,심한 장애,543
202112,경기도,부천시,정신,심한 장애,1443
202112,경기도,부천시,신장,심한 장애,1363
202112,경기도,부천시,심장,심한 장애,50
202112,경기도,부천시,호흡기,심한 장애,161
202112,경기도,부천시,간,심한 장애,3
202112,경기도,부천시,안면,심한 장애,25
202112,경기도,부천시,장루.요루,심한 장애,21
202112,경기도,부천시,뇌전증,심한 장애,28
202112,경기도,부천시,지체,심하지 않은 장애,13561
202112,경기도,부천시,시각,심하지 않은 장애,2965
202112,경기도,부천시,청각,심하지 않은 장애,4434
202112,경기도,부천시,언어,심하지 않은 장애,198
202112,경기도,부천시,뇌병변,심하지 않은 장애,1393
202112,경기도,부천시,정신,심하지 않은 장애,6
202112,경기도,부천시,신장,심하지 않은 장애,392
202112,경기도,부천시,심장,심하지 않은 장애,9
202112,경기도,부천시,호흡기,심하지 않은 장애,4
202112,경기도,부천시,간,심하지 않은 장애,230
202112,경기도,부천시,안면,심하지 않은 장애,27
202112,경기도,부천시,장루.요루,심하지 않은 장애,199
202112,경기도,부천시,뇌전증,심하지 않은 장애,73
202112,경기도,광명시,지체,심한 장애,1197
202112,경기도,광명시,시각,심한 장애,231
202112,경기도,광명시,청각,심한 장애,399
202112,경기도,광명시,언어,심한 장애,67
202112,경기도,광명시,지적,심한 장애,962
202112,경기도,광명시,뇌병변,심한 장애,710
202112,경기도,광명시,자폐성,심한 장애,189
202112,경기도,광명시,정신,심한 장애,490
202112,경기도,광명시,신장,심한 장애,414
202112,경기도,광명시,심장,심한 장애,27
202112,경기도,광명시,호흡기,심한 장애,75
202112,경기도,광명시,간,심한 장애,3
202112,경기도,광명시,안면,심한 장애,5
202112,경기도,광명시,장루.요루,심한 장애,4
202112,경기도,광명시,뇌전증,심한 장애,12
202112,경기도,광명시,지체,심하지 않은 장애,4683
202112,경기도,광명시,시각,심하지 않은 장애,1003
202112,경기도,광명시,청각,심하지 않은 장애,1386
202112,경기도,광명시,언어,심하지 않은 장애,60
202112,경기도,광명시,뇌병변,심하지 않은 장애,500
202112,경기도,광명시,정신,심하지 않은 장애,1
202112,경기도,광명시,신장,심하지 않은 장애,139
202112,경기도,광명시,심장,심하지 않은 장애,3
202112,경기도,광명시,호흡기,심하지 않은 장애,2
202112,경기도,광명시,간,심하지 않은 장애,89
202112,경기도,광명시,안면,심하지 않은 장애,5
202112,경기도,광명시,장루.요루,심하지 않은 장애,71
202112,경기도,광명시,뇌전증,심하지 않은 장애,33
202112,경기도,평택시,지체,심한 장애,2329
202112,경기도,평택시,시각,심한 장애,341
202112,경기도,평택시,청각,심한 장애,959
202112,경기도,평택시,언어,심한 장애,81
202112,경기도,평택시,지적,심한 장애,2181
202112,경기도,평택시,뇌병변,심한 장애,1240
202112,경기도,평택시,자폐성,심한 장애,244
202112,경기도,평택시,정신,심한 장애,749
202112,경기도,평택시,신장,심한 장애,721
202112,경기도,평택시,심장,심한 장애,57
202112,경기도,평택시,호흡기,심한 장애,96
202112,경기도,평택시,간,심한 장애,8
202112,경기도,평택시,안면,심한 장애,16
202112,경기도,평택시,장루.요루,심한 장애,18
202112,경기도,평택시,뇌전증,심한 장애,12
202112,경기도,평택시,지체,심하지 않은 장애,10449
202112,경기도,평택시,시각,심하지 않은 장애,1946
202112,경기도,평택시,청각,심하지 않은 장애,2571
202112,경기도,평택시,언어,심하지 않은 장애,135
202112,경기도,평택시,뇌병변,심하지 않은 장애,915
202112,경기도,평택시,정신,심하지 않은 장애,1
202112,경기도,평택시,신장,심하지 않은 장애,202
202112,경기도,평택시,심장,심하지 않은 장애,10
202112,경기도,평택시,호흡기,심하지 않은 장애,2
202112,경기도,평택시,간,심하지 않은 장애,130
202112,경기도,평택시,안면,심하지 않은 장애,10
202112,경기도,평택시,장루.요루,심하지 않은 장애,131
202112,경기도,평택시,뇌전증,심하지 않은 장애,37
202112,경기도,동두천시,지체,심한 장애,628
202112,경기도,동두천시,시각,심한 장애,118
202112,경기도,동두천시,청각,심한 장애,201
202112,경기도,동두천시,언어,심한 장애,23
202112,경기도,동두천시,지적,심한 장애,572
202112,경기도,동두천시,뇌병변,심한 장애,419
202112,경기도,동두천시,자폐성,심한 장애,46
202112,경기도,동두천시,정신,심한 장애,343
202112,경기도,동두천시,신장,심한 장애,204
202112,경기도,동두천시,심장,심한 장애,15
202112,경기도,동두천시,호흡기,심한 장애,32
202112,경기도,동두천시,간,심한 장애,2
202112,경기도,동두천시,안면,심한 장애,2
202112,경기도,동두천시,장루.요루,심한 장애,6
202112,경기도,동두천시,뇌전증,심한 장애,4
202112,경기도,동두천시,지체,심하지 않은 장애,2231
202112,경기도,동두천시,시각,심하지 않은 장애,449
202112,경기도,동두천시,청각,심하지 않은 장애,684
202112,경기도,동두천시,언어,심하지 않은 장애,28
202112,경기도,동두천시,뇌병변,심하지 않은 장애,260
202112,경기도,동두천시,신장,심하지 않은 장애,42
202112,경기도,동두천시,심장,심하지 않은 장애,2
202112,경기도,동두천시,호흡기,심하지 않은 장애,2
202112,경기도,동두천시,간,심하지 않은 장애,21
202112,경기도,동두천시,안면,심하지 않은 장애,6
202112,경기도,동두천시,장루.요루,심하지 않은 장애,36
202112,경기도,동두천시,뇌전증,심하지 않은 장애,14
202112,경기도,안산시,지체,심한 장애,2981
202112,경기도,안산시,시각,심한 장애,487
202112,경기도,안산시,청각,심한 장애,1212
202112,경기도,안산시,언어,심한 장애,127
202112,경기도,안산시,지적,심한 장애,2778
202112,경기도,안산시,뇌병변,심한 장애,1637
202112,경기도,안산시,자폐성,심한 장애,363
202112,경기도,안산시,정신,심한 장애,1005
202112,경기도,안산시,신장,심한 장애,1043
202112,경기도,안산시,심장,심한 장애,55
202112,경기도,안산시,호흡기,심한 장애,105
202112,경기도,안산시,간,심한 장애,3
202112,경기도,안산시,안면,심한 장애,17
202112,경기도,안산시,장루.요루,심한 장애,15
202112,경기도,안산시,뇌전증,심한 장애,18
202112,경기도,안산시,지체,심하지 않은 장애,13899
202112,경기도,안산시,시각,심하지 않은 장애,2400
202112,경기도,안산시,청각,심하지 않은 장애,3152
202112,경기도,안산시,언어,심하지 않은 장애,173
